soc_code,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing
33-3012,3.25,4.0,3.25,3.5,3.75,1.62,1.5,1.0,3.0,3.25,3.0,1.5,1.62,2.5,2.0,4.0,3.25,2.12,1.38,2.75,3.38,1.5,2.25,3.62,1.62,1.38,3.0,4.0,3.88,2.75,2.62,1.62,3.0,2.12,3.0
33-3021,3.4133333333333336,4.126666666666666,3.5833333333333335,3.1666666666666665,4.0,1.0,1.25,1.0,2.9599999999999995,3.33,2.8333333333333335,1.6666666666666667,1.71,2.29,2.3733333333333335,3.25,2.9166666666666665,1.96,1.7066666666666668,2.3333333333333335,2.956666666666667,1.6666666666666667,1.83,3.9166666666666665,1.0,1.8366666666666667,3.043333333333333,3.3333333333333335,4.0,2.75,2.7099999999999995,1.6633333333333333,3.0,1.5833333333333333,3.5866666666666664
33-3031,3.0,3.88,3.38,3.25,3.88,2.0,1.88,1.0,3.0,3.5,2.88,1.62,1.62,2.5,2.62,3.38,2.88,2.88,2.38,3.0,3.38,1.5,2.5,3.62,2.0,2.75,3.12,3.38,3.75,3.12,3.0,1.75,3.0,2.25,3.12
33-3041,2.88,3.12,2.75,3.0,3.12,2.25,1.75,1.0,2.88,2.88,2.25,1.38,1.38,2.38,2.12,3.25,2.75,2.62,1.25,2.38,2.75,1.5,2.12,3.0,1.75,1.0,3.0,3.12,3.25,2.12,2.12,1.38,3.0,2.25,2.88
33-3051,3.565,3.94,3.185,3.5,3.875,1.06,1.125,1.0,2.935,3.62,2.62,1.75,1.815,2.75,2.25,3.56,3.19,2.315,1.31,2.5,3.37,1.5,1.935,3.75,1.0,1.63,3.25,3.88,3.94,2.56,2.38,1.56,3.125,1.75,3.435
33-3052,3.25,4.0,3.75,3.25,3.88,1.0,1.0,1.0,3.0,3.25,2.88,2.0,2.0,2.88,2.0,3.38,3.12,2.5,1.88,2.75,3.0,1.62,2.0,3.12,1.0,1.12,3.12,3.38,4.0,3.0,2.38,1.5,3.0,1.88,3.25
33-9011,3.0,3.75,2.88,3.0,3.5,1.12,1.38,1.0,2.5,3.0,2.5,1.62,1.88,2.25,1.88,3.0,2.62,1.88,1.75,2.0,2.88,1.38,1.62,3.12,1.0,1.25,3.12,3.12,3.75,2.12,2.12,1.25,2.88,1.38,3.0
33-9021,3.38,4.12,3.75,3.0,3.88,1.0,1.25,1.0,2.25,3.38,2.5,1.75,1.88,2.25,2.25,3.38,2.88,2.12,1.88,1.88,2.88,1.75,1.75,3.88,1.0,1.5,3.0,3.5,4.0,2.88,2.75,1.62,3.0,1.38,3.62
33-9031,3.12,3.25,3.0,2.88,3.75,1.0,1.0,1.0,3.0,3.38,2.5,1.62,1.62,2.62,2.12,4.12,2.38,2.0,1.5,2.38,2.5,1.38,2.25,3.25,1.25,1.25,2.62,3.12,3.62,2.5,2.38,1.62,2.88,1.75,3.12
33-9032,2.88,3.75,2.62,3.12,3.12,1.12,1.0,1.0,2.25,3.0,2.62,1.38,1.38,2.12,2.0,3.38,2.62,2.12,1.5,2.25,2.88,1.12,2.0,3.0,1.0,1.5,2.88,3.0,3.25,2.0,2.0,1.12,2.5,2.0,2.75
33-9091,2.25,2.88,2.38,2.75,2.75,1.0,1.0,1.0,1.88,2.75,1.88,1.38,1.5,1.62,1.62,2.88,2.12,1.0,1.25,1.62,2.12,1.0,1.25,2.25,1.0,1.0,2.75,3.0,3.12,1.88,1.75,1.0,2.0,1.38,2.0
33-9092,2.75,3.12,3.0,3.0,3.0,1.25,1.38,1.0,2.75,3.0,3.12,1.12,1.25,2.0,1.38,3.75,2.0,1.38,1.25,2.12,2.5,1.0,1.88,2.88,1.25,1.5,3.25,3.38,3.5,1.88,2.0,1.0,2.38,1.62,2.5
33-9093,2.88,3.25,2.75,3.25,3.25,2.0,1.88,1.0,2.88,3.12,2.5,1.62,1.88,2.5,1.88,3.38,2.62,2.62,1.88,2.75,3.0,1.5,2.5,3.0,1.62,1.75,3.0,3.25,3.38,2.12,2.38,1.0,2.62,2.25,2.88
33-9099,3.25,3.5,3.0,3.12,3.75,1.0,1.12,1.0,2.88,3.38,2.88,2.0,1.88,2.88,2.62,3.5,2.75,1.88,1.38,2.62,2.75,1.62,2.38,3.25,1.0,1.25,2.88,3.38,3.5,3.0,2.88,1.62,3.0,2.25,3.12
35-1011,3.12,3.75,3.25,4.0,3.75,2.0,2.12,1.0,3.25,3.62,3.12,3.0,3.12,3.62,3.12,3.88,3.25,2.25,2.5,3.0,3.12,1.5,3.25,3.12,1.88,1.62,3.38,3.62,3.88,3.0,2.88,1.75,3.88,2.0,3.12
35-1012,3.0,3.75,3.12,3.88,3.25,1.12,1.12,1.0,3.62,3.12,3.12,3.12,2.88,3.62,3.0,3.88,3.0,2.0,1.88,2.12,3.25,1.38,2.88,3.38,1.0,1.0,3.75,3.38,3.88,3.0,3.12,1.62,3.12,2.0,2.88
35-2011,2.38,3.0,2.0,2.75,2.62,1.0,1.0,1.0,2.12,2.38,2.0,1.62,1.5,2.0,2.0,2.62,2.12,1.75,1.25,2.12,2.25,1.0,1.75,2.62,1.0,1.0,3.0,2.75,2.75,2.0,2.0,1.25,2.5,1.0,2.0
35-2012,2.88,3.0,3.0,3.0,3.0,1.25,1.5,1.0,2.75,3.12,2.75,2.25,2.62,3.0,2.88,3.12,2.5,2.88,1.88,3.12,2.62,1.0,3.12,2.88,1.0,1.0,3.12,2.88,3.12,2.5,2.38,1.62,3.0,2.0,2.75
35-2013,2.88,3.0,3.0,2.88,3.25,1.0,1.75,1.0,2.12,3.0,2.75,2.5,2.88,2.62,2.25,3.0,2.12,2.38,2.12,2.38,2.75,1.25,2.25,3.0,1.12,1.38,3.12,3.0,3.0,2.25,2.25,1.62,3.0,2.0,2.88
35-2014,2.75,3.0,2.25,3.0,3.0,1.0,1.75,1.0,2.12,2.88,2.12,2.12,2.25,2.62,2.5,3.12,2.38,2.25,1.62,2.75,2.38,1.12,2.75,2.88,1.0,1.25,2.38,2.88,3.0,2.25,2.25,1.25,3.0,2.0,2.25
35-2015,2.88,3.25,2.88,3.0,3.0,1.0,1.25,1.0,2.25,2.62,2.12,1.88,2.25,2.5,2.0,2.88,2.62,1.62,1.12,2.12,2.75,1.12,2.0,3.0,1.0,1.0,3.0,2.88,3.0,1.62,2.0,1.75,3.0,2.0,2.25
35-2021,2.0,3.0,2.0,2.88,2.75,1.0,1.12,1.0,2.0,2.38,2.0,1.5,1.5,2.0,2.0,2.5,1.88,1.75,1.0,2.0,2.0,1.0,2.12,2.62,1.0,1.0,3.0,2.62,2.88,2.0,1.88,1.0,3.0,1.88,1.88
35-3011,3.0,3.75,3.0,3.12,3.12,1.12,1.25,1.0,3.0,2.88,2.88,2.25,2.38,2.5,2.25,3.0,2.88,1.62,1.0,2.0,3.12,1.25,2.25,3.0,1.0,1.0,3.62,3.25,3.12,2.25,2.25,1.5,3.0,1.88,2.75
35-3023,2.185,3.31,2.19,3.0,2.88,1.56,1.31,1.0,2.25,2.5,2.315,1.685,2.065,2.25,2.185,2.875,2.25,2.315,1.185,2.31,2.5,1.0,2.185,2.75,1.5,1.06,3.315,3.12,3.065,1.815,1.875,1.44,2.5,1.935,2.37
35-3031,2.88,3.75,2.88,3.12,2.88,1.0,1.0,1.0,2.38,2.88,2.38,1.5,1.5,2.12,2.12,3.0,2.62,1.62,1.0,1.88,2.88,1.12,2.0,2.75,1.0,1.0,3.62,3.5,3.62,2.0,2.0,1.12,2.75,1.62,2.0
35-3041,2.0,3.0,2.12,2.88,2.88,1.12,1.12,1.0,2.12,2.75,2.0,1.88,1.88,2.25,2.0,2.75,2.12,2.0,1.5,2.12,2.12,1.12,2.12,2.88,1.0,1.0,3.0,2.88,3.0,2.0,2.0,1.75,2.88,2.0,2.0
35-9011,2.12,3.0,2.0,3.0,2.75,1.0,1.0,1.0,2.0,2.88,2.0,2.0,2.0,2.25,1.88,2.88,2.0,1.75,1.12,2.12,2.0,1.12,2.0,2.38,1.0,1.0,3.0,2.88,2.88,2.0,2.0,1.12,2.25,2.0,2.0
35-9021,2.0,2.75,2.12,2.75,2.62,2.12,2.0,1.0,2.0,2.5,2.0,1.75,1.88,2.0,2.0,2.62,2.0,2.75,1.12,2.75,2.0,1.0,2.62,2.0,2.0,1.0,2.25,2.62,2.75,2.0,2.0,1.12,2.88,2.0,2.0
35-9031,2.62,3.62,2.25,3.0,2.88,1.0,1.0,1.0,2.5,2.5,2.25,1.25,1.25,2.25,2.12,2.75,2.88,1.12,1.0,1.5,2.75,1.25,1.62,2.88,1.0,1.0,3.25,3.25,3.38,2.12,1.88,1.12,2.62,1.25,2.38
37-1011,2.88,3.12,3.12,3.25,3.12,2.12,2.0,1.0,3.12,3.0,3.12,2.38,2.75,3.38,2.12,3.25,3.0,2.0,1.88,2.25,2.88,1.0,3.0,3.0,1.88,1.0,3.12,3.12,3.25,2.38,2.62,1.38,3.25,2.12,2.88
37-1012,3.12,3.88,3.12,3.75,3.75,2.25,2.25,1.38,3.25,3.25,3.12,2.25,2.88,3.88,2.88,4.0,2.88,3.0,2.12,3.0,3.12,1.62,3.12,3.12,2.12,1.62,3.12,3.25,3.75,2.88,2.88,1.88,4.0,2.25,3.0
37-2011,2.62,3.0,2.25,2.75,2.75,2.0,2.0,1.0,2.12,2.38,2.12,1.38,1.5,2.12,1.38,2.75,2.0,2.0,1.12,2.25,2.12,1.25,2.0,2.5,2.0,1.0,2.5,2.62,3.0,2.0,1.88,1.25,2.75,2.12,2.38
37-2012,2.12,2.75,2.12,3.0,2.75,1.0,1.25,1.0,2.12,2.12,2.12,1.62,1.88,2.12,1.88,2.75,2.12,1.62,1.12,2.0,2.12,1.0,2.0,2.62,1.0,1.0,3.12,2.88,2.75,2.0,2.0,1.0,3.0,1.88,2.12
37-2021,3.12,3.75,3.25,3.12,3.75,2.25,2.12,1.0,2.88,3.12,2.75,2.12,2.12,3.0,2.62,3.62,3.12,3.0,1.88,3.0,3.12,1.0,2.62,3.0,2.25,2.0,3.25,3.38,3.62,2.88,2.62,1.62,3.5,2.5,3.62
37-3011,2.25,2.75,2.25,2.75,2.88,2.12,2.12,1.12,2.0,2.5,2.12,1.12,1.5,2.12,1.75,2.5,1.88,3.12,1.25,2.75,2.0,1.0,2.0,2.25,2.25,1.62,2.5,2.5,2.88,1.88,1.88,1.62,2.62,2.12,1.75
37-3012,2.88,3.25,3.0,3.0,3.12,2.88,2.25,1.0,2.38,3.0,2.25,1.75,1.88,2.5,2.25,2.88,2.38,3.0,1.25,3.0,2.38,1.0,2.38,3.0,2.25,2.0,2.5,3.0,3.12,2.12,2.12,1.38,3.12,2.25,2.5
37-3013,2.62,2.88,3.12,3.0,3.25,2.75,2.88,1.25,3.0,2.75,2.25,1.88,1.88,2.75,1.88,3.12,2.25,3.75,1.38,3.62,2.38,1.0,2.75,2.62,2.25,1.75,2.88,2.62,3.0,2.25,2.0,1.62,2.75,2.75,2.5
39-1013,3.0,3.75,3.25,3.38,3.62,1.75,1.75,1.25,3.25,3.12,2.75,1.88,1.88,3.38,2.62,3.88,3.12,2.12,1.5,2.38,3.0,1.88,2.12,3.62,1.75,1.25,3.88,3.5,3.75,3.0,2.75,1.5,3.5,1.88,3.38
39-1022,3.12,3.88,3.12,3.75,3.88,1.0,1.0,1.0,3.25,3.25,3.12,2.12,2.12,3.75,2.12,3.25,3.0,1.88,1.88,2.25,3.5,1.25,2.62,3.62,1.0,1.38,3.62,3.75,3.75,3.0,3.0,1.62,3.75,1.88,3.25
39-2011,3.25,3.12,3.0,3.0,3.38,1.0,1.12,1.0,3.75,3.12,3.5,1.75,2.0,2.62,1.88,3.12,2.5,1.75,1.75,2.0,2.88,1.12,2.12,2.88,1.0,1.75,3.0,3.0,3.5,2.88,2.88,1.75,3.0,1.75,2.88
39-2021,2.38,3.0,2.62,3.0,2.75,1.5,1.62,1.12,2.12,3.0,2.0,1.75,1.75,2.0,2.0,3.12,2.0,1.62,1.0,1.88,1.88,1.25,2.0,3.0,1.25,1.5,3.0,2.75,2.88,2.12,2.12,1.62,2.5,1.88,2.75
39-3011,2.25,3.38,2.25,2.88,2.75,1.12,1.0,1.0,2.62,2.5,2.0,1.5,1.25,2.12,2.75,3.0,2.38,1.25,1.0,1.62,2.62,1.0,1.62,3.0,1.0,1.0,3.12,3.12,3.38,1.5,1.62,1.12,2.5,1.38,2.25
39-3012,2.62,3.5,2.5,3.0,2.88,1.0,1.0,1.0,2.25,2.62,2.25,1.75,1.75,2.38,3.0,3.12,2.25,1.62,1.12,2.0,2.5,1.38,1.88,2.75,1.0,1.25,2.88,3.0,3.12,1.88,1.88,1.0,2.38,1.75,2.88
39-3021,2.12,3.0,2.88,2.88,2.88,2.75,2.12,1.25,2.0,2.88,2.0,1.0,1.5,1.88,1.5,2.88,2.0,3.0,1.88,3.12,2.12,1.38,2.75,3.0,2.88,1.0,2.5,2.88,3.0,2.12,2.12,1.12,2.88,2.88,2.12
39-3031,2.62,3.12,2.5,3.0,2.75,1.0,1.0,1.0,1.62,2.38,1.62,1.0,1.0,2.38,1.88,2.75,2.88,1.62,1.25,2.0,2.88,1.38,2.0,2.75,1.0,1.0,3.25,3.38,3.25,2.0,2.0,1.0,2.5,1.88,2.25
39-3091,2.38,3.0,2.12,2.88,2.75,1.75,1.12,1.0,2.12,2.62,2.12,1.0,1.38,2.0,2.0,2.88,2.0,2.25,1.12,2.38,2.38,1.25,1.88,2.38,1.75,1.0,3.12,3.0,3.25,2.0,2.0,1.38,2.62,2.0,2.5
39-3092,2.5,3.12,2.25,3.12,2.88,1.0,1.12,1.0,2.5,2.38,1.88,1.88,2.0,2.25,1.5,3.12,2.75,2.0,2.12,1.88,2.75,1.0,2.0,2.88,1.0,1.0,2.88,3.0,3.12,2.12,2.38,1.62,2.75,1.62,2.5
39-3093,2.12,3.5,2.0,2.75,2.5,1.0,1.12,1.0,2.0,2.25,1.38,1.0,1.25,2.0,1.38,2.75,2.5,1.5,1.25,1.62,2.25,1.0,1.25,2.62,1.0,1.0,3.5,3.12,3.62,1.0,1.38,1.0,2.38,1.0,2.25
39-4011,3.0,3.75,2.88,3.0,3.12,1.5,1.62,1.0,2.62,3.0,2.12,2.0,2.0,2.75,2.0,3.0,2.38,2.12,2.0,2.75,2.25,1.25,2.25,3.0,1.5,2.62,3.12,3.12,3.88,2.12,2.12,1.88,3.12,2.0,3.12
39-4021,2.0,3.12,2.25,3.0,2.62,1.88,1.5,1.0,2.0,2.38,2.0,1.5,1.5,1.75,1.75,3.0,1.88,2.12,1.62,2.12,2.0,1.25,2.0,2.75,1.25,1.25,3.25,3.25,3.0,2.0,1.88,1.25,2.38,2.0,2.25
39-4031,3.0,4.12,3.0,3.75,3.12,1.0,1.25,1.0,3.0,3.12,2.75,2.62,2.5,3.0,2.75,3.0,3.12,2.62,2.38,2.75,3.12,1.38,2.5,3.25,1.0,1.75,3.88,4.12,3.75,3.0,2.88,1.62,3.38,1.75,3.25
39-5011,2.5,3.38,2.25,2.5,2.88,2.0,1.88,1.0,1.62,3.0,1.88,1.75,2.0,2.0,1.88,2.88,2.0,1.88,2.12,2.0,2.25,1.0,1.88,2.75,1.88,1.25,3.12,3.12,3.12,1.75,1.62,1.5,2.62,2.0,2.0
39-5012,3.25,3.88,3.0,2.88,3.38,1.38,1.75,1.0,2.88,3.25,2.88,1.5,1.88,2.5,2.38,3.0,2.75,1.38,2.5,2.0,2.88,1.38,1.62,3.0,1.0,1.62,3.62,3.12,3.75,2.25,2.25,1.75,3.0,1.5,2.88
39-5091,3.0,3.25,2.88,3.0,3.12,1.0,1.62,1.0,2.62,3.12,2.5,2.62,2.62,2.38,2.0,3.0,2.5,1.0,2.62,1.88,2.62,1.25,2.25,3.25,1.0,1.62,2.75,3.0,3.5,2.5,2.38,1.75,2.88,1.62,2.75
39-5092,2.75,3.0,2.25,2.75,2.5,1.0,1.5,1.0,2.12,2.38,2.12,1.38,1.5,2.0,1.88,2.62,2.5,1.12,1.5,1.5,2.62,1.0,1.75,2.75,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.75,2.75,1.38,2.12
39-5093,2.25,3.12,2.12,2.75,2.5,1.0,1.38,1.0,2.12,2.5,2.0,1.38,1.38,2.0,1.62,2.75,2.25,1.25,1.12,2.12,2.38,1.0,1.5,2.5,1.0,1.0,3.0,2.75,3.25,1.5,1.5,1.38,2.5,1.38,2.38
39-5094,3.12,3.5,2.75,3.0,3.0,1.0,1.75,1.0,2.75,2.88,2.88,1.12,1.38,2.0,1.5,3.0,2.5,1.75,2.0,2.0,2.62,1.0,1.88,3.12,1.0,1.38,3.5,3.0,3.62,2.0,2.0,1.38,2.88,1.38,2.38
39-6011,2.25,3.62,2.88,3.0,3.0,1.62,1.5,1.0,2.5,2.75,2.25,1.88,1.88,2.12,2.0,2.88,2.25,2.38,1.12,2.38,2.25,1.25,2.0,2.88,1.62,1.0,3.75,2.88,3.62,2.12,2.0,1.25,2.88,2.0,2.75
39-6012,2.88,4.0,2.88,3.5,3.25,1.0,1.0,1.0,2.25,3.0,2.25,1.62,1.62,2.38,2.0,3.0,2.75,1.38,1.38,1.5,3.0,1.38,1.38,3.0,1.0,1.0,4.25,4.12,4.0,2.12,2.12,1.62,2.88,1.0,2.75
39-7011,2.25,3.25,2.12,3.0,2.88,1.0,1.0,1.0,2.38,2.75,2.25,1.0,1.25,2.0,2.0,3.0,2.12,1.12,1.75,1.75,2.62,1.0,1.25,3.0,1.0,1.0,3.12,3.25,3.88,1.62,1.88,1.62,3.0,1.0,2.25
39-7012,3.12,3.88,3.12,3.75,3.12,1.0,1.5,1.0,2.75,3.12,2.75,2.62,2.75,2.88,2.5,3.0,3.12,2.12,2.0,2.0,3.75,1.88,2.12,3.25,1.12,1.0,4.12,3.88,4.0,2.75,2.62,1.75,3.25,1.5,3.12
39-9011,3.0,3.5,3.19,3.31,3.37,1.0,1.0,1.0,3.125,3.31,3.125,1.5,1.625,2.315,1.87,3.69,2.875,1.44,1.5,1.88,3.25,1.0,1.94,3.0,1.0,1.37,3.565,3.565,3.435,2.25,2.63,1.815,3.19,1.63,3.0
39-9031,3.0,3.25,2.88,3.0,3.0,1.75,1.62,1.0,4.0,3.0,3.25,1.12,1.75,2.38,1.75,3.25,2.0,1.75,2.38,1.75,3.0,1.25,1.88,2.88,1.25,1.62,3.88,3.25,3.5,2.38,2.25,1.75,2.88,1.88,2.75
39-9032,3.12,4.0,3.12,4.0,3.25,1.0,1.38,1.0,3.75,3.0,3.12,2.0,2.62,3.12,2.12,3.75,3.0,1.62,2.0,2.0,3.12,1.38,1.88,3.12,1.0,1.62,4.0,4.0,4.0,2.88,2.75,1.88,3.25,1.88,3.12
39-9041,3.0,3.88,3.12,3.75,3.62,1.0,1.0,1.0,2.88,3.12,2.75,2.12,2.25,2.88,2.0,3.75,3.62,1.75,2.0,2.0,3.38,1.38,2.0,3.12,1.0,1.38,3.62,4.0,3.75,2.75,2.75,1.88,3.62,1.75,3.0
41-1011,3.0,3.88,3.0,3.5,3.5,1.0,1.0,1.0,3.25,3.12,3.0,2.5,2.62,3.25,2.75,3.5,3.25,1.5,2.5,1.88,3.25,1.75,2.12,3.0,1.0,1.0,3.75,3.5,3.75,3.0,3.0,1.88,3.12,1.38,3.0
41-1012,3.5,4.0,3.62,3.88,3.62,1.0,1.0,1.0,3.25,3.88,3.25,2.88,2.88,4.0,3.0,4.0,3.62,1.62,2.0,1.75,3.75,1.5,2.25,3.62,1.0,1.0,3.12,3.88,4.0,3.12,3.12,1.5,3.88,1.12,3.62
41-2011,2.0,3.0,2.0,2.75,2.75,1.0,1.0,1.0,2.38,2.5,2.0,1.5,1.38,2.0,2.62,2.62,2.38,1.5,1.0,1.88,2.38,1.0,1.38,2.75,1.0,1.25,3.12,3.0,3.0,2.0,2.0,1.0,2.62,1.38,2.12
41-2012,2.0,3.0,2.88,3.0,2.88,1.62,1.62,1.0,2.38,2.75,2.0,2.12,2.0,2.25,2.88,2.88,2.62,2.0,1.12,2.38,2.62,1.25,2.25,3.12,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.38,2.12,2.75
41-2021,2.75,3.75,2.75,3.0,3.12,1.62,1.62,1.0,2.5,2.88,2.12,2.0,2.12,2.38,2.25,3.0,2.88,2.0,1.0,2.38,2.88,1.38,1.62,3.25,1.62,1.0,3.38,3.12,3.38,2.0,2.0,1.62,3.0,1.62,3.0
41-2022,2.88,4.0,2.88,2.88,3.25,1.88,2.12,1.0,2.88,3.0,2.38,1.5,2.12,2.12,2.75,3.12,2.88,2.0,1.25,2.25,3.75,1.38,2.12,3.62,1.88,1.0,3.62,3.38,4.0,2.25,2.12,1.5,3.0,2.0,3.0
41-2031,3.0,3.75,2.75,3.0,3.12,1.0,1.0,1.0,2.88,2.88,2.62,2.12,2.0,2.38,2.62,3.0,3.5,2.0,1.5,2.0,3.88,1.25,2.0,3.0,1.0,1.0,3.75,3.5,3.75,2.0,2.0,1.88,3.0,1.75,3.0
41-3011,2.88,3.75,3.0,3.12,3.25,1.0,1.0,1.0,2.25,3.25,2.62,2.0,2.0,2.38,2.75,3.0,3.75,2.0,2.12,2.0,4.0,1.88,1.62,3.38,1.0,1.0,3.88,3.88,4.12,3.0,2.12,1.88,3.0,1.0,3.12
41-3021,3.0,3.88,2.88,3.0,3.75,1.0,1.0,1.0,2.62,3.0,2.75,1.25,1.12,2.0,3.0,2.88,3.25,1.75,1.88,1.75,3.62,1.75,1.12,4.0,1.0,1.12,3.38,3.12,3.88,2.75,2.75,1.75,3.5,1.0,3.62
41-3031,3.5,3.75,3.38,2.88,3.75,1.12,1.12,1.12,2.88,3.62,2.62,3.12,2.0,2.75,3.12,3.62,3.0,1.12,2.0,1.62,3.5,1.88,1.38,3.5,1.0,1.25,3.25,3.38,3.5,3.25,3.12,1.62,3.12,1.12,3.38
41-3041,3.12,4.12,3.0,3.12,3.12,1.0,1.12,1.0,2.62,3.38,2.5,2.12,1.75,1.88,2.88,3.0,3.12,1.62,1.75,1.75,3.62,1.75,1.25,4.0,1.0,1.25,4.12,3.75,4.0,2.38,2.25,1.75,3.0,1.0,3.12
41-4011,3.31,3.81,3.25,3.31,3.44,1.0,1.435,1.0,2.88,3.12,2.75,2.25,2.06,2.37,2.815,3.06,3.625,1.875,2.06,1.94,3.935,1.75,1.94,3.685,1.0,1.44,3.685,3.69,4.125,2.815,2.435,1.94,3.0,1.31,3.25
41-4012,3.12,4.0,3.12,3.12,3.5,1.0,1.0,1.0,2.75,3.12,2.25,1.88,1.88,1.88,2.25,3.12,3.75,1.75,1.75,1.62,3.75,1.5,1.25,3.38,1.0,1.0,3.12,3.75,4.0,2.25,2.25,1.62,3.0,1.0,3.25
41-9011,2.88,3.88,3.0,3.0,3.0,1.0,1.0,1.0,2.38,3.0,2.75,1.62,1.62,2.38,2.12,3.0,2.38,1.75,2.0,2.12,3.5,1.12,2.12,3.25,1.0,1.0,3.25,3.0,3.88,2.12,2.25,1.88,3.0,2.0,3.0
41-9012,1.88,2.75,1.88,2.62,2.62,1.0,1.0,1.0,1.25,2.12,1.12,1.0,1.0,1.5,1.25,1.88,2.0,1.0,1.38,1.0,2.0,1.0,1.12,2.5,1.0,1.0,1.88,2.88,2.75,1.75,1.12,1.5,2.5,1.0,2.0
41-9021,3.62,3.88,3.0,3.12,3.88,1.0,1.0,1.0,2.5,3.38,2.5,2.12,1.75,2.62,2.88,3.12,3.62,1.75,1.62,1.75,3.5,1.5,2.62,3.88,1.0,1.12,3.25,3.38,4.0,2.38,2.25,1.38,3.0,1.62,3.38
41-9022,3.12,4.0,3.12,3.75,3.62,1.0,1.0,1.0,2.62,3.25,2.5,2.12,1.75,2.75,3.12,3.0,3.88,1.75,1.75,1.75,3.62,1.62,2.12,3.38,1.0,1.12,3.5,3.75,4.0,2.62,2.62,1.62,3.38,1.75,3.38
41-9031,3.75,4.0,3.88,3.38,4.0,1.0,1.88,1.0,3.38,4.0,3.0,2.38,2.25,2.62,3.0,2.88,3.88,1.62,2.75,1.88,4.12,1.88,1.88,4.0,1.0,2.12,3.75,4.0,4.12,3.62,3.5,2.75,3.5,1.75,3.75
41-9041,2.0,4.0,2.38,2.5,3.0,1.0,1.0,1.0,2.25,2.38,1.5,1.25,1.25,1.62,1.38,2.25,3.0,1.12,1.38,1.25,4.12,1.25,1.12,3.25,1.0,1.0,3.5,3.25,4.12,1.75,1.62,1.25,2.38,1.0,2.5
41-9091,2.62,3.38,2.62,3.25,2.88,1.0,1.0,1.0,2.38,3.0,2.25,1.62,1.75,1.88,1.88,2.75,3.25,1.38,1.75,1.38,4.0,1.62,1.12,3.0,1.0,1.0,3.62,3.75,4.0,2.0,2.12,1.75,2.75,1.0,2.88
43-1011,3.75,4.0,3.38,4.0,3.88,1.0,1.0,1.0,3.75,3.75,3.62,2.5,2.75,3.75,2.75,4.0,3.62,1.12,2.38,2.25,3.62,1.88,2.88,4.0,1.0,1.0,3.62,4.0,4.0,3.0,3.12,1.5,3.75,2.0,3.75
43-2011,2.5,4.0,2.5,3.0,2.75,1.0,1.0,1.0,2.0,2.62,2.0,1.0,1.0,1.88,1.88,2.88,2.12,1.75,1.38,2.0,2.38,1.25,1.62,3.0,1.0,1.0,3.12,3.5,3.88,2.0,1.88,1.0,2.75,1.5,2.75
43-2021,2.25,4.0,2.62,2.5,3.0,1.0,1.0,1.0,2.0,2.25,2.0,1.38,1.38,2.0,1.88,2.75,1.88,1.25,1.12,1.75,2.0,1.38,1.12,3.0,1.0,1.0,3.5,3.12,4.0,2.0,1.88,1.25,2.5,1.0,2.25
43-3011,2.88,3.88,2.88,2.88,3.12,1.0,1.0,1.0,2.38,2.88,2.12,1.5,1.5,2.12,2.62,3.0,3.0,1.0,1.12,1.88,3.38,1.25,1.62,3.12,1.0,1.0,3.0,3.38,3.88,2.25,2.0,1.0,3.0,1.5,3.25
43-3021,2.75,3.12,2.88,2.75,3.12,1.38,1.38,1.0,2.12,2.88,2.38,1.5,1.62,2.25,3.25,3.12,2.25,1.5,1.25,1.88,2.12,2.0,1.75,3.62,1.5,1.12,2.88,2.88,3.12,2.25,2.25,1.25,3.12,1.62,3.0
43-3031,2.75,3.25,2.88,2.88,3.25,1.0,1.0,1.0,2.12,2.75,2.0,2.0,1.75,2.12,3.38,3.0,2.25,1.12,1.38,1.62,2.25,1.38,1.12,3.25,1.0,1.12,2.88,2.75,3.12,2.12,2.12,1.12,3.0,1.0,3.12
43-3041,2.38,3.25,2.25,2.88,3.0,1.0,1.0,1.0,2.88,2.88,2.38,1.88,1.5,2.25,3.25,3.0,2.88,2.0,1.12,2.12,2.88,1.25,2.0,3.0,1.0,1.0,3.0,3.0,3.5,2.0,2.0,1.0,3.0,1.38,3.0
43-3051,2.75,3.75,3.0,2.75,3.12,1.0,1.0,1.0,2.25,2.88,2.25,1.25,1.0,2.0,3.25,3.0,2.0,1.0,1.25,1.88,2.0,1.88,1.62,3.88,1.0,1.0,3.0,2.88,3.12,2.12,2.0,1.38,2.88,1.0,3.12
43-3061,3.25,3.88,3.5,3.12,3.75,1.0,1.0,1.0,2.5,3.5,2.38,2.38,2.38,2.75,3.0,3.62,2.88,1.0,1.88,1.25,2.88,1.38,1.62,4.0,1.0,1.0,3.12,3.62,4.0,2.25,2.25,1.5,3.0,1.0,3.62
